GeneID,Base mean,log2(FC),StdErr,Wald-Stats,PVal,AdjP,% WT
Emd,30.45811048,0.185350824,0.457318264,0.405299414,0.685257438,0.827424973,
RP23-181P9.3,13.07581082,0.206188015,0.508801823,0.405242287,0.685299424,0.827424973,
RP23-291E6.6,33.64730578,0.163314428,0.403179023,0.405066778,0.685428426,0.827424973,
Tas1r1,37.86965492,-0.152375792,0.376327257,-0.404902355,0.685549287,0.827491935,
RP23-396C19.1,10.9960822,-0.202595727,0.500563114,-0.40473563,0.685671849,0.827590263,
Dytn,127.2933211,0.097823812,0.241826239,0.404521083,0.685829578,0.827681413,
Olfr75-ps1,6.817680231,0.20528322,0.507471041,0.404522039,0.685828875,0.827681413,
Bpifb2,7.564222129,0.205262697,0.507579726,0.404394987,0.685922286,0.827743687,
Sh3bp2,238.4110425,-0.085057251,0.210381088,-0.404300842,0.685991507,0.82777761,
Cenpl,134.1241162,-0.092357949,0.228572907,-0.404063415,0.686166087,0.827790387,
Pfkp,5951.394439,0.050357532,0.124607233,0.404130089,0.68611706,0.827790387,
Proz,49.8692545,-0.148540356,0.367616997,-0.404062806,0.686166535,0.827790387,
RP23-47H16.3,117.0823475,0.115596993,0.286059423,0.40410133,0.686138207,0.827790387,
Trim29,9.681689399,0.204082787,0.505736129,0.403536104,0.68655388,0.82820806,
Ppa2,109.0902621,-0.111912831,0.277376777,-0.40346864,0.6866035,0.8282183,
RP23-337P24.5,11.17901909,-0.205619262,0.509934343,-0.403226935,0.686781287,0.828283899,
Slc26a11,207.1008797,0.092747555,0.230008598,0.403235166,0.686775232,0.828283899,
Sun3,7.094479756,0.203083016,0.50363432,0.403235062,0.686775309,0.828283899,
Med18,98.97671666,0.112409748,0.278998645,0.402904277,0.687018645,0.828421308,
Unc45bos,8.358801154,-0.205439355,0.509871039,-0.40292415,0.687004024,0.828421308,
Wdr63,5.918831031,-0.202825716,0.503290052,-0.402999652,0.686948481,0.828421308,
RP24-84B10.1,599.8309582,-0.062409298,0.154926462,-0.402831753,0.687072,0.828436036,
RP23-452C10.2,11.00751563,0.200787361,0.49878816,0.402550375,0.687279023,0.828636034,
RP23-116D4.2,6.804770398,-0.205391603,0.510668492,-0.40220144,0.687535783,0.828811992,
RP23-342E4.2,5.272154042,-0.194185744,0.482746847,-0.402251709,0.68749879,0.828811992,
RP24-473H20.3,100.4594253,0.134303399,0.33393502,0.402184232,0.687548446,0.828811992,
Tctex1d2,24.44553416,-0.175210673,0.435746552,-0.40209308,0.687615525,0.828843233,
Dhx9,220.7739916,-0.203854224,0.507252386,-0.40187928,0.687772872,0.828884041,
RP23-355G16.8,116.6528068,-0.10836752,0.269630285,-0.401911528,0.687749138,0.828884041,
Sebox,6.156010157,0.205304015,0.51073639,0.401976478,0.687701337,0.828884041,
Cnpy4,449.7495552,-0.076345531,0.190041819,-0.401730163,0.687882623,0.828966695,
Chmp1a,3194.724244,0.055582753,0.138402591,0.401601967,0.687976982,0.829030791,
Mfsd1,1078.492233,0.056601736,0.140962057,0.401538804,0.688023475,0.829037202,
Rasgrf2,319.9190239,-0.091419194,0.227711735,-0.401468962,0.688074885,0.829049539,
Pam,1279.856354,-0.067372797,0.167914324,-0.401233171,0.688248461,0.829209059,
RP23-401J24.3,7.031436093,0.204708331,0.510462652,0.401025091,0.688401651,0.829344002,
Cyp4f15,35.85078199,-0.174983767,0.436513288,-0.400866989,0.688518055,0.829434613,
Olfr1195,10.36866445,0.202991455,0.506519197,0.400757674,0.688598544,0.829481951,
Gpc4,408.9936459,0.069202477,0.172768085,0.400551278,0.688750523,0.829615393,
Ppm1n,12.6707276,-0.199013716,0.497070754,-0.400373015,0.688881797,0.829674254,
Slc16a1,1556.136191,0.049231518,0.12295561,0.400400746,0.688861375,0.829674254,
Cxcr4,245.8921852,0.080833745,0.201995736,0.400175504,0.689027256,0.829780133,
Dnah9,66.49804845,-0.1506085,0.37638788,-0.400141735,0.689052126,0.829780133,
Ice2,13.79200833,0.196892535,0.492606126,0.399695669,0.689380683,0.830126147,
Olfr1250,10.05456834,-0.202132522,0.5058481,-0.399591344,0.689457533,0.830169042,
Pcnx4,480.7183371,-0.061401857,0.15369003,-0.399517504,0.689511928,0.830184895,
RP23-160G19.7,23.07886684,0.171214246,0.428633924,0.39944166,0.689567803,0.830202528,
RP24-174G2.2,6.896299678,-0.200958487,0.503379851,-0.399218378,0.689732303,0.83035093,
Fbxw9,1620.861067,0.056130991,0.140624507,0.399155117,0.689778912,0.830357397,
Arg1,206.5344614,0.133656262,0.334999543,0.398974462,0.689912022,0.830467986,
RP23-293B11.5,10.87537527,-0.200000275,0.501406958,-0.398878141,0.689982996,0.830503773,
RP23-86I19.1,6.528421412,-0.195939561,0.491439036,-0.398705734,0.690110042,0.830607042,
Creb3l4,24.03005986,-0.172611691,0.433112879,-0.398537424,0.690234078,0.830657028,
RP23-247P23.1,29.19204602,-0.165919009,0.416309869,-0.398546903,0.690227092,0.830657028,
Alkbh4,257.827074,0.09576852,0.240464556,0.398264599,0.690435153,0.83067533,
Pidd1,95.49405459,-0.13060733,0.328120518,-0.398046825,0.69059567,0.83067533,
RP24-190F20.3,8.940019041,-0.200214814,0.502997228,-0.398043574,0.690598067,0.83067533,
RP24-417N13.4,5.354934202,0.202890919,0.509544563,0.398180912,0.690496835,0.83067533,
Smim6,56.2362148,-0.127680763,0.320630101,-0.398218266,0.690469303,0.83067533,
Tifa,14.5090541,0.200840559,0.504265479,0.398283379,0.690421311,0.83067533,
Tmem170b,592.1800189,-0.068558701,0.172252395,-0.398013052,0.690620565,0.83067533,
Vps13a,459.5873206,-0.060775451,0.152626435,-0.39819741,0.690484675,0.83067533,
Zcchc8,356.8225566,0.084459952,0.212170521,0.39807581,0.690574305,0.83067533,
Il23a,9.349781099,-0.201644588,0.507164035,-0.397592443,0.690930632,0.830870545,
Magel2,364.6740076,-0.079915293,0.201038172,-0.397513029,0.690989181,0.830870545,
Nthl1,116.8010757,-0.096177733,0.241912518,-0.397572369,0.690945432,0.830870545,
RP24-426B21.1,5.394742968,0.201731724,0.507468305,0.397525761,0.690979794,0.830870545,
Rwdd4a,20.39495303,0.202638283,0.509705969,0.397559172,0.690955161,0.830870545,
Lrrc19,19.38585619,0.184326874,0.463977971,0.397275056,0.691164639,0.83100924,
Rnf111,482.8019415,0.064285941,0.161852404,0.397188672,0.691228335,0.83100924,
RP23-250O18.1,5.755326746,-0.191078126,0.481055303,-0.397206153,0.691215445,0.83100924,
Sugt1,2214.571845,-0.054774134,0.13800822,-0.396890374,0.691448303,0.831224061,
Zfp438,52.06307667,-0.138093099,0.348057391,-0.396753819,0.691549008,0.831295495,
RP23-54G8.1,24.37889838,-0.18944235,0.477699889,-0.396571894,0.691683182,0.831407149,
Cactin,809.7501144,-0.060414702,0.152403296,-0.396413357,0.691800114,0.831498066,
Ache,1630.977766,-0.082528575,0.208295964,-0.396208231,0.69195142,0.83158065,
Rnf149,5.178176343,0.199979441,0.504694012,0.396238982,0.691928736,0.83158065,
Rpl13-ps1,11.42419962,-0.200197214,0.50568972,-0.395889429,0.6921866,0.831813641,
Cdk10,1308.853408,-0.056651589,0.143166505,-0.395704216,0.692323245,0.831878557,
Ces2e,9.7245926,-0.199007794,0.502857455,-0.395753889,0.692286597,0.831878557,
RP23-445K23.4,43.00635133,0.148783715,0.376228534,0.395461008,0.692502692,0.832044526,
Hoxd3,116.0221295,-0.129344743,0.327124602,-0.395399007,0.692548442,0.832049846,
Dact2,340.8326946,0.086411021,0.218640076,0.395220412,0.69268023,0.832158529,
Esrrg,11.45542575,0.201604772,0.510331042,0.395047049,0.692808166,0.832161699,
Homer3,858.2430531,0.064093938,0.162254085,0.395022033,0.692826628,0.832161699,
RP24-324I23.4,14.12386601,-0.197903621,0.501030915,-0.394992834,0.692848177,0.832161699,
Zfp40,13.12008072,0.20167267,0.510488407,0.395058276,0.692799881,0.832161699,
Hsd17b4,1470.097843,-0.047061299,0.119253169,-0.394633526,0.693113367,0.83243056,
Klf12,105.2320012,-0.13469207,0.341382177,-0.394549215,0.693175599,0.832455649,
Ipcef1,91.74893868,0.124382595,0.315365412,0.394407854,0.693279946,0.832531309,
Urod,78.52722537,0.133720792,0.339170945,0.394257805,0.693390712,0.832614669,
Ifih1,23.46238943,0.190734615,0.484094458,0.394002889,0.693578906,0.832669606,
RP23-413J12.1,15.90080832,0.188927195,0.479544992,0.393971782,0.693601872,0.832669606,
Slc25a5-ps,7.04993023,0.201059174,0.510317131,0.393988682,0.693589395,0.832669606,
Tmprss7,17.21063131,0.190812542,0.484244062,0.39404209,0.693549965,0.832669606,
RP24-407P8.1,6.421888339,-0.201218439,0.51081801,-0.393914144,0.693644428,0.83267105,
RP23-74N13.2,73.25985165,-0.127238721,0.32312069,-0.39378079,0.693742888,0.8327396,
Myt1,533.8421569,0.097258315,0.247067921,0.393650112,0.693839378,0.832780113,
Zfc3h1,870.3386758,-0.083918624,0.213195397,-0.393623059,0.693859354,0.832780113,
Cd109,355.6380139,0.093366919,0.237303379,0.393449598,0.693987444,0.832834565,
Emp1,55.90584338,0.190526233,0.484180434,0.393502545,0.693948345,0.832834565,
RP23-56K4.1,8.638093716,0.200038473,0.508824473,0.393138467,0.694217214,0.833029947,
Serpinb10,5.445495888,0.179353547,0.456234404,0.393117102,0.694232993,0.833029947,
RP23-103C13.5,12.35006824,-0.194503547,0.49492106,-0.392999132,0.694320122,0.833035213,
Tsta3,1064.58347,-0.050663843,0.128910727,-0.39301495,0.694308439,0.833035213,
RP23-6P18.2,12.21490371,0.196794934,0.501431476,0.392466256,0.694713739,0.833457808,
Esrp1,5.519758222,-0.199894388,0.509565129,-0.392284276,0.694848181,0.833569435,
Commd9,1017.159808,-0.06655503,0.169718251,-0.392150103,0.694947309,0.833638688,
RP23-347F4.1,152.25233,-0.098169552,0.250410007,-0.39203526,0.695032161,0.833641149,
Shroom3,339.9495679,0.117501337,0.299712705,0.392046565,0.695023808,0.833641149,
RP23-225M4.3,7.976667582,-0.198602435,0.506754015,-0.391910925,0.695124031,0.833645526,
RP23-387P23.6,5.727255739,-0.197229026,0.503384138,-0.391806199,0.695201414,0.833645526,
Slc2a8,132.2376213,0.168937643,0.431164045,0.391817558,0.695193021,0.833645526,
Ssrp1,158.7083718,0.115752384,0.295406353,0.391841215,0.69517554,0.833645526,
Fbxo8,249.9226753,-0.084617095,0.216004708,-0.39173727,0.695252349,0.833656959,
Dct,7.835255383,0.199499056,0.509414449,0.39162426,0.69533586,0.833707448,
RP23-116C19.1,6.705446067,-0.193171851,0.493600672,-0.391352488,0.695536707,0.833870721,
RP23-181F22.1,7.559869631,0.199459935,0.509700231,0.391327927,0.695554859,0.833870721,
Akr1c12,5.693998396,-0.192061689,0.491091233,-0.391091667,0.69572948,0.833931363,
Fam210a,651.6978448,0.058256543,0.148980245,0.391035357,0.695771102,0.833931363,
RP23-286B12.2,7.997839303,-0.199712874,0.510524098,-0.391191864,0.695655422,0.833931363,
RP24-174G2.1,321.806866,-0.071272303,0.182264412,-0.391037955,0.695769181,0.833931363,
Foxp2,218.0518496,0.086942172,0.222471621,0.390801182,0.695944201,0.834039545,
Zfp454,39.30077449,-0.175664125,0.449444197,-0.390847464,0.695909989,0.834039545,
AC140268.4,7.062174761,0.199392512,0.510384773,0.390670966,0.696040462,0.834105264,
RP24-191C23.1,11.15721117,0.193510813,0.495702449,0.390376957,0.696257825,0.834316089,
Cebpz,798.9623124,-0.053179477,0.136368555,-0.389968766,0.696559643,0.834609919,
Efna3,1589.144655,-0.053825108,0.138036736,-0.389933217,0.696585931,0.834609919,
Ces4a,5.524424633,-0.198325417,0.508690037,-0.389874781,0.696629143,0.834612032,
Mkln1os,65.49162845,-0.132791806,0.341080634,-0.389326723,0.697034471,0.835047959,
Ezh2,141.2866317,-0.12272434,0.315422844,-0.389078793,0.697217861,0.835122649,
Oard1,406.5479919,-0.063301064,0.162720075,-0.38901816,0.697262713,0.835122649,
RP24-202N2.3,34.84402052,-0.183942895,0.472780461,-0.389066196,0.697227179,0.835122649,
RP24-478I22.8,5.380050358,0.19806361,0.508928593,0.389177603,0.69714477,0.835122649,
Acadm,79.27046187,-0.124391959,0.319861985,-0.388892599,0.697355597,0.835138388,
RP24-291N22.1,8.587163722,-0.196867782,0.50623225,-0.388888266,0.697358803,0.835138388,
6030445D17Rik,13.76612946,-0.19777973,0.508798777,-0.388718957,0.697484058,0.835192732,
RP23-1K14.1,7.845811343,0.196161962,0.504642386,0.388714796,0.697487136,0.835192732,
Prkcq,743.2037766,-0.078621628,0.202321896,-0.388596733,0.697574484,0.835247655,
Ltv1,606.261692,0.054127835,0.139316947,0.388522973,0.697629056,0.83526333,
RP23-230D17.2,5.720952649,0.18912769,0.486932553,0.388406339,0.697715354,0.835316985,
Slco1a4,35.90510284,0.148212591,0.38171512,0.388280639,0.697808363,0.835378668,
Ppard,8.820201406,0.197940057,0.509917199,0.388180783,0.697882254,0.835417458,
Chrm2,349.3306542,0.090294918,0.232691471,0.388045672,0.697982236,0.835437811,
Clec4a2,34.73977989,-0.177034141,0.456182826,-0.388077171,0.697958926,0.835437811,
Saa2,12.93429109,-0.196759204,0.507686598,-0.387560367,0.698341403,0.835818028,
Olfr398,8.273591071,-0.196772456,0.507988962,-0.387355771,0.698492843,0.835949592,
Nup43,174.9996906,0.08565371,0.221210928,0.387203793,0.698605342,0.836014847,
Rbm4b,563.693993,0.07286027,0.188186796,0.387169937,0.698630405,0.836014847,
Gp1ba,71.9374852,-0.13025684,0.33656878,-0.38701403,0.698745821,0.836098603,
Slx4,230.0363283,-0.07871518,0.203447221,-0.386907127,0.698824965,0.836098603,
Srsf10,1299.204713,-0.055296921,0.142917594,-0.386914719,0.698819344,0.836098603,
Camta2,2057.528395,0.061528417,0.159246801,0.386371446,0.699221594,0.836224459,
Ccdc82,417.1384888,0.06130215,0.158865632,0.385874206,0.699589834,0.836224459,
Cfap126,12.01925886,-0.192234938,0.497543406,-0.386368176,0.699224016,0.836224459,
Ddx39,152.9853819,0.104602562,0.270502206,0.386697628,0.698980072,0.836224459,
Epgn,5.494644487,-0.195126548,0.505755942,-0.385811677,0.699636147,0.836224459,
Fem1b,2873.426724,-0.043109439,0.111732207,-0.385828229,0.699623888,0.836224459,
Gjc1,73.35097941,0.180834764,0.468583697,0.385917745,0.699557588,0.836224459,
Gm10269,5.527364561,-0.196473899,0.509111633,-0.385915163,0.6995595,0.836224459,
Htr1f,6.29710712,-0.195125858,0.505295104,-0.386162178,0.699376563,0.836224459,
Ip6k3,21.66923137,0.18578543,0.480656766,0.386524112,0.699108549,0.836224459,
Olfr344,28.14489763,-0.164265677,0.425102973,-0.38641385,0.699190194,0.836224459,
Pald1,630.0263653,-0.062435109,0.161782456,-0.38592015,0.699555807,0.836224459,
Rbm38,52.68010529,-0.18156062,0.470365632,-0.385998907,0.699497478,0.836224459,
Rnf113a2,219.6410384,-0.085051642,0.220123109,-0.386382158,0.699213662,0.836224459,
RP23-13G1.7,6.58267745,-0.191800121,0.496995173,-0.385919484,0.699556301,0.836224459,
RP23-8O1.3,5.725567311,0.189143166,0.489904748,0.386081513,0.699436301,0.836224459,
RP24-464B24.1,44.97192003,-0.178317979,0.461631055,-0.386278126,0.699290698,0.836224459,
Cinp,1203.432435,0.051128045,0.132695268,0.385304208,0.700012044,0.836464463,
RP23-131N18.1,10.17709165,0.193501048,0.502236249,0.385278936,0.700030766,0.836464463,
RP23-223C17.3,24.16691429,-0.178992218,0.464392185,-0.385433312,0.699916406,0.836464463,
RP23-455J20.1,60.72179974,-0.143442739,0.372326919,-0.38526019,0.700044653,0.836464463,
Slc15a4,254.1152955,-0.090887306,0.235833028,-0.385388371,0.699949697,0.836464463,
Mir186,5.498876067,0.192597952,0.50088985,0.384511588,0.700599309,0.837077534,
RP24-378K7.4,12.26162736,0.187095127,0.486686791,0.384426144,0.700662626,0.837103515,
Olfr558,21.52012159,-0.175433903,0.456468033,-0.384329001,0.700734616,0.837129385,
RP24-78M9.6,6.637811927,0.195912744,0.509811425,0.384284726,0.700767427,0.837129385,
Msantd1,117.8158987,0.106409449,0.276968855,0.384192831,0.700835531,0.837161076,
Gm26526,16.77334124,0.180648644,0.470336649,0.384083708,0.700916406,0.837208017,
RP23-404A6.3,5.373847482,-0.181531957,0.472972921,-0.383810466,0.70111893,0.83735058,
Sdr39u1,1432.1883,0.059171449,0.154146335,0.383865429,0.701078191,0.83735058,
Pknox1,459.0318623,-0.058221066,0.151751175,-0.383661387,0.701229435,0.837432887,
Cryba4,17.88350438,-0.186835671,0.487226415,-0.383467861,0.701372896,0.837554539,
Trp53bp2,465.8452559,0.066377231,0.173138745,0.383375952,0.701441032,0.837586231,
Dock8,69.94622105,0.1117131,0.291456466,0.383292579,0.701502841,0.837610366,
AC126445.2,29.40023411,0.156568153,0.408638165,0.383146183,0.701611379,0.837640621,
Oscar,27.6269102,-0.138622224,0.361775911,-0.383171515,0.701592597,0.837640621,
RP23-307F3.6,6.150518533,-0.195430613,0.510798659,-0.382598132,0.702017756,0.838076097,
AC084391.4,135.0199298,0.089452072,0.234052568,0.382187952,0.702321958,0.838323185,
Atpaf1,559.1505424,-0.066278557,0.173414249,-0.382197874,0.702314599,0.838323185,
Rmdn2,146.6031611,-0.113994941,0.29829844,-0.382150643,0.702349629,0.838323185,
Gm27512,10.04351794,0.193698399,0.506974701,0.38206719,0.702411528,0.838347372,
Anxa9,29.05368691,-0.159280195,0.417115114,-0.381861481,0.702564113,0.838430094,
Dnase1l1,207.9174214,0.082409891,0.215795197,0.381889366,0.702543428,0.838430094,
Nr1h2,925.9910552,-0.05456871,0.142986985,-0.381634105,0.702732783,0.838581683,
Cox10,792.7194467,0.062717622,0.164396083,0.381503143,0.70282994,0.838635799,
Ncln,1128.908381,0.080284983,0.210498224,0.38140456,0.702903078,0.838635799,
RP23-394K2.4,6.1517876,0.188030651,0.492965415,0.381427673,0.70288593,0.838635799,
RP23-396K22.4,14.87294964,0.186533211,0.489363206,0.381175391,0.703073109,0.838788963,
Alg14,15.40822256,0.182094946,0.477798943,0.381112074,0.703120088,0.838795314,
Coro6,340.9369849,0.067193334,0.176451146,0.38080418,0.703348558,0.838918763,
RP23-205A9.3,5.902037458,-0.188143027,0.493955079,-0.380890966,0.703284156,0.838918763,
RP24-173K12.2,15.188799,-0.185214547,0.486368089,-0.38081147,0.703343147,0.838918763,
Fam3a,843.8944356,-0.04980023,0.130950298,-0.380298712,0.703723692,0.839217072,
RP23-451C8.2,9.640438146,-0.193231812,0.508071063,-0.380324379,0.703704641,0.839217072,
Zkscan14,206.6489123,0.078909265,0.207458993,0.380360784,0.70367762,0.839217072,
RP23-463F7.13,27.51282109,-0.153893724,0.404769426,-0.38020096,0.703796247,0.839253892,
Kcnj5,10.88270187,-0.194144058,0.510817834,-0.380065153,0.703897052,0.839324394,
Trp53rka,385.9016173,0.072335878,0.190356606,0.380001932,0.703943981,0.839330649,
AC102232.1,18.22792491,-0.179889272,0.47357236,-0.379855935,0.704052359,0.839393881,
mt-Tc,17.19240375,0.175356133,0.461684412,0.379818181,0.704080386,0.839393881,
Ankrd6,609.7027775,0.063231004,0.166621774,0.379488239,0.704325336,0.839616374,
Qdpr,159.3666946,-0.192339846,0.506885175,-0.379454472,0.704350407,0.839616374,
Pik3ca,1134.578579,0.05020616,0.13234218,0.379366277,0.704415889,0.839644725,
RP23-397E11.1,6.832135841,-0.193626347,0.510739009,-0.37911016,0.704606062,0.839821692,
Sash3,31.14074849,0.157048367,0.414588299,0.378805594,0.704832233,0.840041541,
2010003K11Rik,7.352660619,0.192812796,0.509353502,0.378544164,0.705026392,0.840178238,
Mfsd7b,509.0689757,-0.061515839,0.162600383,-0.378325303,0.705188951,0.840178238,
Mterf1b,30.38788968,-0.149526314,0.395243839,-0.378314091,0.705197279,0.840178238,
Plin2,52.87532949,0.124724865,0.329610654,0.378400587,0.705133032,0.840178238,
Plxna2,21.16630483,0.17054552,0.450574248,0.37850703,0.705053972,0.840178238,
RP23-348C6.3,24.73520179,-0.161262591,0.426090198,-0.378470548,0.705081068,0.840178238,
Cdh15,155.0845402,0.097829286,0.258794332,0.378019432,0.705416159,0.840208044,
Hist1h4d,5.521662594,-0.191479674,0.506560588,-0.377999548,0.705430929,0.840208044,
Rnf223,19.21699402,-0.174452049,0.461449593,-0.378052234,0.705391791,0.840208044,
RP23-263O6.1,16.66716208,-0.187597434,0.496255578,-0.378025846,0.705411394,0.840208044,
Tbc1d5,646.5858817,-0.054204545,0.143382846,-0.378040658,0.70540039,0.840208044,
Bhlha9,119.7074312,0.112494834,0.297725109,0.37784799,0.705543521,0.840292443,
RP24-238B3.4,69.17266581,-0.139223858,0.368619721,-0.377689664,0.705661147,0.840310308,
Siae,273.7711737,0.083782426,0.221846594,0.377659286,0.705683716,0.840310308,
Ssr3,23.85598902,0.17410522,0.460898032,0.377752144,0.705614727,0.840310308,
Piga,97.78323484,-0.121885282,0.322864269,-0.377512452,0.705792813,0.84039052,
Pih1d2,12.7129993,0.188819855,0.500523056,0.37724507,0.705991489,0.840577379,
Ppfibp2,14.35735767,0.18951576,0.502582796,0.377083659,0.706111434,0.840670481,
Aspdh,7.336016774,-0.192139989,0.509679569,-0.376981933,0.706187032,0.840710776,
Nrarp,590.8053031,-0.06047878,0.1604612,-0.376905946,0.706243502,0.840728298,
Olfr173,9.870604678,0.1916708,0.508810978,0.376703351,0.706394073,0.84085783,
Zmat1,149.952677,0.083839206,0.222593505,0.376647133,0.706435856,0.840857858,
RP23-137I7.1,17.02388372,0.186845425,0.496212312,0.376543308,0.706513026,0.840900005,
RP23-161O8.2,9.647748459,-0.187710103,0.499164357,-0.37604869,0.706880698,0.841287886,
Glis3,40.49355546,0.167567867,0.446238925,0.375511542,0.707280064,0.841670411,
RP23-411B7.2,13.70056146,0.178882567,0.476379986,0.375503951,0.707285708,0.841670411,
RP23-286M3.5,20.26345821,-0.176407715,0.46997679,-0.3753541,0.707397136,0.841753264,
Exd2,557.6508859,0.059189856,0.157883761,0.374895146,0.707738449,0.841777077,
Ftsj3,826.9472589,0.057586992,0.153532338,0.375080536,0.707600572,0.841777077,
Gm22540,6.492854652,-0.188311428,0.502292099,-0.374904222,0.707731699,0.841777077,
Ppp2r5d,2609.758264,-0.049204154,0.131125296,-0.375245324,0.707478025,0.841777077,
Rabif,1493.549343,0.042571007,0.11351772,0.375016401,0.707648269,0.841777077,
RP23-412L13.1,17.6279626,0.172872394,0.461061542,0.374944293,0.707701897,0.841777077,
RP23-57F11.4,6.232404488,-0.19151466,0.510556309,-0.375109771,0.707578831,0.841777077,
Slc30a9,3131.875644,-0.047753337,0.12738385,-0.374877485,0.707751585,0.841777077,
Rgs20,11.91176437,-0.191062606,0.50993877,-0.374677543,0.707900295,0.84190422,
Slc25a54,8.605319633,-0.190024145,0.507336069,-0.374552799,0.707993083,0.841964842,
Trrap,2339.445577,0.052216774,0.139447906,0.374453621,0.708066856,0.842002847,
Ogdhl,418.273206,0.064088891,0.171350877,0.374021374,0.708388414,0.842301646,
RP24-439K22.1,17.70705158,-0.177592566,0.474842118,-0.3740034,0.708401787,0.842301646,
RP24-372J15.4,35.56813055,0.150385038,0.402240357,0.373868596,0.708502082,0.842371157,
Hpdl,98.25316936,-0.112367516,0.300725537,-0.37365472,0.708661218,0.842470033,
Pet117,9.486299778,0.108547769,0.290545868,0.373599426,0.708702361,0.842470033,
RP24-289J12.1,124.2837866,-0.091508939,0.244946051,-0.373588137,0.708710761,0.842470033,
Fam166a,8.611861055,-0.184794279,0.494735173,-0.373521611,0.708760264,0.842479143,
Slk,7.461970387,0.190696182,0.51070874,0.373395181,0.708854346,0.842541238,
RP24-298J16.4,88.16583349,0.106161398,0.284403764,0.373277049,0.708942256,0.84259599,
RP23-193M19.6,6.432324808,-0.19062676,0.51079575,-0.373195665,0.709002823,0.84261824,
RP24-274J5.2,5.972468134,0.176980434,0.474574309,0.372924601,0.709204562,0.842808254,
RP23-180L12.5,133.864946,0.09017449,0.241937541,0.372718056,0.709358297,0.842891459,
RP24-293E17.2,19.63989819,-0.166117692,0.445643527,-0.372759128,0.709327725,0.842891459,
Neu1,941.8748883,-0.047878506,0.128490065,-0.372624187,0.709428169,0.842924742,
RP24-236J11.2,15.68559144,-0.178208617,0.479399578,-0.371732945,0.710091693,0.843663343,
Tbc1d2b,14.50548162,-0.178940943,0.48159345,-0.371560169,0.71022035,0.843766415,
Icam2,6.38018167,-0.189092438,0.509223039,-0.371335197,0.710387885,0.843915661,
Fam217a,19.01793451,-0.172822954,0.465711558,-0.371094405,0.710567218,0.843979325,
Gm26682,13.62914797,-0.178877699,0.481942764,-0.371159632,0.710518638,0.843979325,
RP23-123F24.1,9.123357179,0.189421092,0.510404754,0.371119373,0.710548622,0.843979325,
Lrrc38,7.947609995,0.184660344,0.498233963,0.370629779,0.710913299,0.84434058,
Lacc1,26.08728834,0.168453755,0.454758547,0.370424605,0.711066144,0.844472301,
Asb7,324.7077409,0.06722931,0.181594863,0.370215924,0.711221613,0.844583523,
Zfp770,232.2173278,0.082880406,0.223888366,0.370186301,0.711243683,0.844583523,
RP23-20G7.7,10.15840668,-0.18867977,0.510143267,-0.369856434,0.711489464,0.844725934,
RP24-366J14.1,29.35030597,-0.154441076,0.417513626,-0.369906672,0.71145203,0.844725934,
RP24-372I24.2,6.386236878,-0.187788517,0.507633165,-0.369929567,0.711434971,0.844725934,
Shf,1590.779741,0.061277221,0.165934549,0.369285489,0.71191494,0.845181253,
Cd48,14.57280606,0.178229805,0.482822474,0.369141484,0.712022269,0.845258838,
RP23-162H6.5,16.03629212,-0.176168349,0.47747572,-0.36895771,0.712159247,0.845371608,
RP23-33C9.1,20.73875095,0.171084012,0.463827395,0.368852755,0.71223748,0.845414637,
AC099930.3,34.53091659,-0.159761111,0.433560153,-0.36848661,0.712510427,0.845688769,
Zfp90,631.7217025,-0.058232055,0.158065009,-0.368405731,0.712570725,0.845710486,
RP23-225D24.1,27.57041128,-0.183910365,0.499398914,-0.368263446,0.712676806,0.845736691,
RP24-118K20.1,6.458074621,-0.187919186,0.510259179,-0.368281833,0.712663097,0.845736691,
Mettl18,40.905157,-0.133469241,0.362745577,-0.367941745,0.712916672,0.845921633,
RP24-170A20.3,134.7832802,0.093271181,0.253472554,0.367973492,0.712893,0.845921633,
RP23-103C13.2,6.245194142,0.187856029,0.510810105,0.367760989,0.71305146,0.845932021,
RP24-247M18.5,7.909262343,0.187827355,0.510713787,0.367774202,0.713041607,0.845932021,
RP24-86H7.2,7.006163856,-0.187676097,0.510308357,-0.367769985,0.713044751,0.845932021,
Ptpn4,10.02715206,-0.183823446,0.500121188,-0.367557805,0.713202982,0.845983108,
RP23-407B23.4,16.58376282,0.178197873,0.484904297,0.36749081,0.713252946,0.845983108,
Sclt1,24.53493251,0.175317274,0.4770825,0.367477897,0.713262576,0.845983108,
Tmem198,433.9338137,-0.067830528,0.184506187,-0.367632812,0.713147045,0.845983108,
Son,4168.964602,-0.053545994,0.14575088,-0.367380246,0.713335404,0.846019655,
RP23-204C16.3,28.35082035,0.138087629,0.376094744,0.367161816,0.713498319,0.846113201,
Sema4d,831.707425,0.082317433,0.224196135,0.367167047,0.713494418,0.846113201,
F11r,440.4073076,-0.066252994,0.180588308,-0.366873109,0.713713671,0.846318737,
Rps27l,63.85900741,-0.120002062,0.327289346,-0.366654349,0.713876862,0.846462401,
Rgs7,1323.624142,0.05198661,0.141880026,0.366412462,0.714057322,0.846576674,
Smarcal1,137.1258596,-0.120924332,0.329993493,-0.366444594,0.714033349,0.846576674,
Arhgef9,815.9905606,-0.048300634,0.131887434,-0.366226201,0.714196293,0.846690868,
